index,long,lat,file_path
182,-90.19139187442501,38.62672034086945,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn54s159.jpg
183,-90.19142458459167,38.62673803571945,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn55s589.jpg
184,-90.19144905776112,38.62674295153333,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn57s092.jpg
185,-90.19148595906945,38.626740755375,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn58s597.jpg
186,-90.19148595906945,38.626740755375,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn59s195.jpg
187,-90.19148944063889,38.626751387775,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn59s807.jpg
188,-90.19148944063889,38.626751387775,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn00s373.jpg
189,-90.19148933316667,38.62675845454722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn00s854.jpg
190,-90.19148933316667,38.62675845454722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn01s450.jpg
191,-90.19150298308611,38.626763096122225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn02s000.jpg
192,-90.19150298308611,38.626763096122225,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn02s584.jpg
193,-90.19152841613334,38.62676107133889,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn03s179.jpg
194,-90.19153965311666,38.626772699675,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn03s678.jpg
195,-90.19153965311666,38.626772699675,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn04s219.jpg
196,-90.19155787040833,38.626776051461114,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn04s756.jpg
197,-90.19155787040833,38.626776051461114,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn05s294.jpg
198,-90.19158788053056,38.626760456908336,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn06s407.jpg
199,-90.19161364589722,38.626760447475,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn06s911.jpg
200,-90.19161364589722,38.626760447475,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn07s398.jpg
201,-90.19165928883334,38.626749248591665,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn08s622.jpg
202,-90.19165928883334,38.626749248591665,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn09s134.jpg
203,-90.191680533725,38.62675520695,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn09s692.jpg
204,-90.191680533725,38.62675520695,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn10s255.jpg
205,-90.19169419827779,38.62675796656111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn10s819.jpg
206,-90.19169419827779,38.62675796656111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn11s354.jpg
207,-90.19172755525,38.62675033173611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn11s888.jpg
208,-90.191738852725,38.626750602636115,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn13s336.jpg
209,-90.19177885141667,38.626761270325,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn14s506.jpg
210,-90.19177885141667,38.626761270325,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn15s233.jpg
211,-90.19180937864166,38.626779051283336,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn16s507.jpg
212,-90.19182941906666,38.626781611038886,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn18s941.jpg
213,-90.19189931667778,38.62678907306111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn20s542.jpg
214,-90.19194333573056,38.62678129539722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn25s516.jpg
215,-90.19197867331945,38.626790152630555,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn26s513.jpg
216,-90.19197867331945,38.626790152630555,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn27s064.jpg
217,-90.19197867331945,38.626790152630555,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H06mn27s530.jpg
